"entidad","municipio","causa","total_hectareas","fecha_termino"
"Puebla","Acajete","Actividades ilícitas",2.5,2021-03-05
"Puebla","Tlachichuca","Actividades pecuarias",55,2021-03-05
"Puebla","Libres","Actividades ilícitas",1,2021-03-05
"Puebla","Tlahuapan","Limpias de derecho de vía",4,2021-03-05
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",4.5,2021-03-05
"Puebla","Tlachichuca","Actividades pecuarias",1,2021-03-05
"Puebla","San Salvador el Verde","Cazadores",4.5,2021-03-05
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",5,2021-03-05
"Puebla","Tochimilco","Actividades pecuarias",7,2021-03-05
"Puebla","Tlachichuca","Actividades ilícitas",6,2021-03-05
"Puebla","Ixtacamaxtitlán","Actividades agrícolas",31,2021-03-05
"Puebla","Libres","Actividades ilícitas",8,2021-03-05
"Puebla","Zacatlán","Desconocidas",13,2021-03-06
"Puebla","Chilchotla","Actividades pecuarias",50,2021-03-06
"Puebla","San Salvador el Verde","Cazadores",2,2021-03-06
"Puebla","Tlahuapan","Actividades ilícitas",22,2021-03-06
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",15,2021-03-09
"Puebla","Tlahuapan","Actividades ilícitas",23,2021-03-09
"Puebla","San Salvador el Verde","Actividades pecuarias",15,2021-03-10
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",3.5,2021-03-10
"Puebla","Zacatlán","Desconocidas",1,2021-03-10
"Puebla","San Salvador el Verde","Actividades ilícitas",5,2021-03-10
"Puebla","Puebla","Desconocidas",3,2021-03-10
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",1,2021-03-11
"Puebla","Tlahuapan","Actividades ilícitas",6.5,2021-03-11
"Puebla","San Salvador el Verde","Actividades ilícitas",40,2021-03-11
"Puebla","Chignautla","Actividades agrícolas",2,2021-03-12
"Puebla","San Pedro Cholula","Actividades ilícitas",0.5,2021-03-12
"Puebla","Tlachichuca","Actividades pecuarias",142,2021-03-12
"Puebla","Acajete","Actividades agrícolas",4,2021-03-12
"Puebla","Palmar de Bravo","Actividades ilícitas",3,2021-03-12
"Puebla","Tlachichuca","Actividades ilícitas",254,2021-03-12
"Puebla","Tlahuapan","Cazadores",40,2021-03-12
"Puebla","Ixtacamaxtitlán","Actividades ilícitas",25,2021-03-13
"Puebla","Chignahuapan","Desconocidas",18,2021-03-13
"Puebla","Tlahuapan","Actividades ilícitas",9,2021-03-13
"Puebla","Tlahuapan","Actividades pecuarias",18.5,2021-03-13
"Puebla","Puebla","Actividades ilícitas",31,2021-03-14
"Puebla","Palmar de Bravo","Actividades pecuarias",7.5,2021-03-14
"Puebla","Xiutetelco","Actividades ilícitas",3.5,2021-03-15
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",8,2021-03-15
"Puebla","Tlachichuca","Actividades pecuarias",2,2021-03-15
"Puebla","Libres","Actividades ilícitas",2,2021-03-15
"Puebla","Teziutlán","Otras actividades productivas",1,2021-03-16
"Puebla","San Pedro Cholula","Desconocidas",8,2021-03-16
"Puebla","Chignautla","Fumadores",1,2021-03-17
"Puebla","Jolalpan","Actividades ilícitas",227,2021-03-17
"Puebla","Tlahuapan","Actividades ilícitas",9,2021-03-17
"Puebla","Chiautzingo","Actividades ilícitas",15,2021-03-17
"Puebla","Xiutetelco","Actividades ilícitas",2,2021-03-17
"Puebla","Tianguismanalco","Otras actividades productivas",70.5,2021-03-17
"Puebla","Chiconcuautla","Desconocidas",13,2021-03-18
"Puebla","Tepatlaxco de Hidalgo","Desconocidas",2,2021-03-18
"Puebla","Atlixco","Otras actividades productivas",3,2021-03-19
"Puebla","Tianguismanalco","Actividades ilícitas",8,2021-03-20
"Puebla","Oriental","Actividades ilícitas",1,2021-03-21
"Puebla","Zacatlán","Desconocidas",13,2021-03-21
"Puebla","Tianguismanalco","Desconocidas",16,2021-03-21
"Puebla","Tianguismanalco","Fogatas",15,2021-03-22
"Puebla","Chignautla","Actividades pecuarias",5,2021-03-22
"Puebla","Chignautla","Actividades pecuarias",19,2021-03-22
"Puebla","Puebla","Actividades ilícitas",1.5,2021-03-22
"Puebla","Tetela de Ocampo","Desconocidas",10,2021-03-23
"Puebla","Tlachichuca","Otras actividades productivas",12.5,2021-03-23
"Puebla","Ahuazotepec","Desconocidas",4.5,2021-03-23
"Puebla","Soltepec","Actividades pecuarias",5,2021-03-24
"Puebla","Tepeyahualco","Actividades agrícolas",5,2021-03-24
"Puebla","Puebla","Actividades agrícolas",2,2021-03-24
"Puebla","Calpan","Actividades pecuarias",1,2021-03-25
"Puebla","Libres","Desconocidas",6,2021-03-25
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",23,2021-03-25
"Puebla","San Salvador el Seco","Actividades ilícitas",5,2021-03-25
"Puebla","Tecamachalco","Actividades pecuarias",20,2021-03-26
"Puebla","Huauchinango","Actividades agrícolas",3,2021-03-26
"Puebla","Huauchinango","Actividades ilícitas",92.3,2021-03-26
"Puebla","Amozoc","Desconocidas",2,2021-03-26
"Puebla","Tianguismanalco","Desconocidas",1,2021-03-25
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",3,2021-03-27
"Puebla","Amozoc","Desconocidas",7,2021-03-27
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",2,2021-03-27
"Puebla","San José Chiapa","Actividades agrícolas",6,2021-03-27
"Puebla","San Nicolás de los Ranchos","Desconocidas",12,2021-03-27
"Puebla","Puebla","Actividades ilícitas",4,2021-03-27
"Puebla","Zacatlán","Actividades ilícitas",1,2021-03-28
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",2,2021-03-28
"Puebla","Chignautla","Actividades ilícitas",4,2021-03-28
"Puebla","San Nicolás de los Ranchos","Fogatas",13,2021-03-29
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",10,2021-03-29
"Puebla","Nopalucan","Actividades ilícitas",45,2021-03-29
"Puebla","Ocotepec","Desconocidas",315,2021-03-29
"Puebla","Tlachichuca","Actividades agrícolas",2,2021-03-30
"Puebla","Tianguismanalco","Actividades agrícolas",7,2021-03-30
"Puebla","Nopalucan","Actividades ilícitas",14.5,2021-03-31
"Puebla","San Salvador el Seco","Actividades ilícitas",15,2021-03-31
"Puebla","General Felipe Ángeles","Actividades agrícolas",3,2021-03-31
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",3,2021-03-31
"Puebla","Zacatlán","Fogatas",3,2021-03-31
"Puebla","Chignautla","Actividades pecuarias",15,2021-03-31
"Puebla","Zacatlán","Actividades agrícolas",1,2021-04-01
"Puebla","Lafragua","Actividades agrícolas",50,2021-04-01
"Puebla","Tianguismanalco","Otras actividades productivas",4,2021-04-01
"Puebla","Tlachichuca","Actividades ilícitas",15,2021-04-01
"Puebla","Tianguismanalco","Otras actividades productivas",10,2021-04-02
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",0.36,2021-04-03
"Puebla","Zacatlán","Actividades agrícolas",2,2021-04-03
"Puebla","Libres","Actividades ilícitas",1.5,2021-04-04
"Puebla","Libres","Actividades ilícitas",2,2021-04-05
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",8,2021-04-06
"Puebla","Tianguismanalco","Fogatas",35,2021-04-06
"Puebla","San Salvador el Seco","Actividades ilícitas",3,2021-04-06
"Puebla","Zacatlán","Actividades ilícitas",3,2021-04-06
"Puebla","Atzitzintla","Actividades ilícitas",12,2021-04-06
"Puebla","Cohetzala","Actividades ilícitas",1257,2021-04-07
"Puebla","Puebla","Actividades ilícitas",400,2021-04-07
"Puebla","Zacatlán","Desconocidas",2,2021-04-08
"Puebla","Tlahuapan","Actividades agrícolas",3,2021-04-08
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",2,2021-04-08
"Puebla","Atzitzintla","Actividades pecuarias",8,2021-04-09
"Puebla","Tehuacán","Desconocidas",35,2021-04-09
"Puebla","Zacatlán","Fogatas",6,2021-04-11
"Puebla","Chignautla","Actividades ilícitas",10,2021-04-11
"Puebla","Zautla","Actividades agrícolas",10,2021-04-11
"Puebla","Tlacotepec de Benito Juárez","Actividades ilícitas",200,2021-04-12
"Puebla","Tochimilco","Cazadores",8,2021-04-12
"Puebla","Zacatlán","Desconocidas",7,2021-04-12
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",8,2021-04-12
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",5,2021-04-13
"Puebla","Chilchotla","Otras actividades productivas",5,2021-04-13
"Puebla","Chignautla","Desconocidas",3,2021-04-14
"Puebla","Huauchinango","Desconocidas",6,2021-04-15
"Puebla","Tlahuapan","Actividades agrícolas",2,2021-04-16
"Puebla","San Salvador el Seco","Desconocidas",2,2021-04-16
"Puebla","Teopantlán","Actividades ilícitas",300,2021-04-16
"Puebla","Honey","Fogatas",10,2021-04-17
"Puebla","Amozoc","Actividades ilícitas",4,2021-04-18
"Puebla","Chalchicomula de Sesma","Actividades ilícitas",3,2021-04-18
"Puebla","Tianguismanalco","Actividades agrícolas",6,2021-04-19
"Puebla","Tepexco","Actividades ilícitas",60,2021-04-20
"Puebla","Chalchicomula de Sesma","Actividades ilícitas",8,2021-04-20
"Puebla","Puebla","Actividades agrícolas",1.5,2021-04-20
"Puebla","Chiautzingo","Otras actividades productivas",4,2021-04-20
"Puebla","San Nicolás de los Ranchos","Cazadores",5,2021-04-21
"Puebla","Atempan","Actividades ilícitas",60,2021-04-21
"Puebla","Ixtacamaxtitlán","Actividades ilícitas",30,2021-04-21
"Puebla","Chignautla","Actividades ilícitas",35,2021-04-21
"Puebla","Teopantlán","Actividades ilícitas",50,2021-04-21
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",8,2021-04-22
"Puebla","Tianguismanalco","Otras actividades productivas",50,2021-04-22
"Puebla","Tlachichuca","Actividades agrícolas",4,2021-04-22
"Puebla","Calpan","Actividades agrícolas",10,2021-04-22
"Puebla","Chilchotla","Actividades ilícitas",5,2021-04-23
"Puebla","Lafragua","Fogatas",5,2021-04-24
"Puebla","Tlachichuca","Fogatas",20,2021-04-24
"Puebla","San Salvador el Verde","Fogatas",30,2021-04-24
"Puebla","San Salvador el Verde","Actividades ilícitas",3,2021-04-25
"Puebla","Tlahuapan","Fumadores",2,2021-04-25
"Puebla","Lafragua","Actividades agrícolas",4,2021-04-26
"Puebla","Jolalpan","Actividades ilícitas",400,2021-04-26
"Puebla","Ixcamilpa de Guerrero","Actividades ilícitas",170,2021-04-26
"Puebla","Chilchotla","Actividades ilícitas",10,2021-04-27
"Puebla","Chignautla","Actividades ilícitas",12,2021-04-27
"Puebla","Chilchotla","Actividades agrícolas",1,2021-04-27
"Puebla","Tianguismanalco","Cazadores",30,2021-04-28
"Puebla","Hueyapan","Actividades ilícitas",1.5,2021-04-28
"Puebla","Teziutlán","Desconocidas",1.5,2021-04-29
"Puebla","Tlatlauquitepec","Fogatas",2.5,2021-04-30
"Puebla","San Salvador el Verde","Fogatas",6,2021-04-30
"Puebla","Huauchinango","Desconocidas",5,2021-04-30
"Puebla","Chignahuapan","Actividades ilícitas",10,2021-04-30
"Puebla","Zacatlán","Desconocidas",3,2021-04-30
"Puebla","Tetela de Ocampo","Actividades ilícitas",765,2021-05-01
"Puebla","San Nicolás de los Ranchos","Cazadores",8,2021-05-03
"Puebla","Tlahuapan","Cazadores",10,2021-05-03
"Puebla","Tlatlauquitepec","Actividades ilícitas",4.5,2021-05-04
"Puebla","Tlahuapan","Actividades agrícolas",4,2021-05-04
"Puebla","Libres","Actividades ilícitas",1.5,2021-05-06
"Puebla","Zacatlán","Desconocidas",1,2021-05-07
"Puebla","Tlachichuca","Fogatas",1.5,2021-05-09
"Puebla","Chignahuapan","Desconocidas",186,2021-05-11
"Puebla","Chignahuapan","Actividades ilícitas",40,2021-05-08
"Puebla","Lafragua","Actividades agrícolas",2,2021-05-26
"Puebla","Tlahuapan","Otras actividades productivas",3,2021-05-28
"Puebla","Libres","Actividades ilícitas",1,2021-07-24
"Puebla","Cuyoaco","Fogatas",0.5,2021-07-26
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",3,2021-11-21
"Puebla","Tlachichuca","Actividades pecuarias",4,2021-12-23
"Puebla","Chignautla","Actividades ilícitas",1.5,2021-12-25
"Puebla","Cañada Morelos","Actividades pecuarias",8,2021-12-25
"Puebla","Tlachichuca","Actividades pecuarias",20,2021-12-25
"Puebla","Chignautla","Actividades ilícitas",3,2021-12-25
"Puebla","Tehuacán","Actividades agrícolas",30,2021-12-25
"Puebla","Libres","Actividades ilícitas",1,2021-12-27
"Puebla","Lafragua","Otras actividades productivas",1.5,2021-12-29
"Puebla","Tlachichuca","Actividades agrícolas",14,2021-12-30
"Puebla","Tlachichuca","Actividades agrícolas",2.5,2022-01-01
"Puebla","Ahuacatlán","Actividades pecuarias",65,2022-01-03
"Puebla","Puebla","Actividades ilícitas",3,2022-01-03
"Puebla","Puebla","Actividades ilícitas",0.5,2022-01-06
"Puebla","San Salvador el Seco","Desconocidas",22.3,2022-01-14
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",3,2022-01-20
"Puebla","Tlachichuca","Actividades pecuarias",2.5,2022-01-28
"Puebla","Tlachichuca","Actividades pecuarias",10,2022-01-29
"Puebla","Tlacotepec de Benito Juárez","Actividades pecuarias",2,2022-01-29
"Puebla","Tlachichuca","Actividades pecuarias",3,2022-01-31
"Puebla","Tecamachalco","Actividades ilícitas",2,2022-01-31
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",1.5,2022-02-02
"Puebla","Cuautinchán","Actividades ilícitas",3.5,2022-02-02
"Puebla","Tlachichuca","Actividades agrícolas",8,2022-02-03
"Puebla","Ocoyucan","Actividades ilícitas",15,2022-02-04
"Puebla","Tlachichuca","Actividades pecuarias",2,2022-02-04
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",11.5,2022-02-11
"Puebla","Lafragua","Actividades agrícolas",3.5,2022-02-11
"Puebla","Yehualtepec","Actividades agrícolas",2,2022-02-18
"Puebla","Tianguismanalco","Fogatas",2,2022-02-18
"Puebla","Oriental","Actividades ilícitas",23,2022-02-19
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",7,2022-02-19
"Puebla","Tianguismanalco","Actividades ilícitas",1,2022-02-19
"Puebla","Puebla","Actividades pecuarias",6,2022-02-19
"Puebla","Tlachichuca","Actividades pecuarias",5,2022-02-20
"Puebla","Tianguismanalco","Actividades pecuarias",3.5,2022-02-21
"Puebla","Tlachichuca","Actividades pecuarias",7,2022-02-21
"Puebla","Amozoc","Actividades ilícitas",11,2022-02-21
"Puebla","Ahuazotepec","Desconocidas",2,2022-02-22
"Puebla","Chalchicomula de Sesma","Fumadores",1,2022-02-22
"Puebla","Amozoc","Actividades ilícitas",4.5,2022-02-22
"Puebla","Tlachichuca","Actividades pecuarias",1,2022-02-23
"Puebla","Ocoyucan","Actividades pecuarias",16,2022-02-23
"Puebla","Ocoyucan","Actividades pecuarias",1,2022-02-24
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",57,2022-02-24
"Puebla","Tlachichuca","Actividades pecuarias",5.5,2022-02-24
"Puebla","Tlachichuca","Actividades pecuarias",5,2022-02-25
"Puebla","Atexcal","Actividades pecuarias",49,2022-02-25
"Puebla","Chignautla","Actividades ilícitas",2,2022-02-26
"Puebla","Ixtacamaxtitlán","Actividades ilícitas",4.5,2022-02-27
"Puebla","Tlachichuca","Actividades pecuarias",2,2022-02-27
"Puebla","Tlachichuca","Actividades pecuarias",5,2022-02-27
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",2.5,2022-03-01
"Puebla","Chignahuapan","Desconocidas",53,2022-03-01
"Puebla","Lafragua","Actividades agrícolas",1,2022-03-01
"Puebla","Tlachichuca","Actividades pecuarias",17.5,2022-03-02
"Puebla","Ahuazotepec","Desconocidas",0.5,2022-03-03
"Puebla","Tlachichuca","Actividades pecuarias",4,2022-03-03
"Puebla","Ixtacamaxtitlán","Actividades ilícitas",1,2022-03-03
"Puebla","Tlachichuca","Actividades pecuarias",1,2022-03-03
"Puebla","Tlachichuca","Actividades pecuarias",9,2022-03-03
"Puebla","Aljojuca","Actividades agrícolas",29.5,2022-03-04
"Puebla","Chignahuapan","Desconocidas",37,2022-03-04
"Puebla","Chiautzingo","Actividades ilícitas",14,2022-03-04
"Puebla","Chignautla","Fogatas",1,2022-03-05
"Puebla","Tlachichuca","Actividades pecuarias",3,2022-03-05
"Puebla","Lafragua","Actividades agrícolas",3.5,2022-03-05
"Puebla","Tlachichuca","Actividades pecuarias",30,2022-03-05
"Puebla","Amozoc","Actividades ilícitas",2.5,2022-03-06
"Puebla","Lafragua","Actividades pecuarias",1.5,2022-03-06
"Puebla","San Salvador el Verde","Actividades pecuarias",1,2022-03-06
"Puebla","Tianguismanalco","Actividades ilícitas",11,2022-03-06
"Puebla","San Salvador el Verde","Fumadores",3,2022-03-06
"Puebla","Chignautla","Actividades pecuarias",4.5,2022-03-07
"Puebla","Huauchinango","Desconocidas",1.5,2022-03-07
"Puebla","Tlahuapan","Actividades pecuarias",7.5,2022-03-07
"Puebla","Tlahuapan","Cazadores",1,2022-03-07
"Puebla","Aljojuca","Fumadores",2.5,2022-03-08
"Puebla","Tlahuapan","Actividades agrícolas",2,2022-03-08
"Puebla","Puebla","Actividades pecuarias",2.5,2022-03-09
"Puebla","San Salvador el Verde","Actividades ilícitas",7,2022-03-09
"Puebla","Ahuazotepec","Desconocidas",0.5,2022-03-09
"Puebla","Tlachichuca","Actividades pecuarias",19,2022-03-09
"Puebla","Libres","Actividades agrícolas",2,2022-03-09
"Puebla","Puebla","Actividades ilícitas",3,2022-03-09
"Puebla","Tlatlauquitepec","Actividades agrícolas",2,2022-03-10
"Puebla","Chilchotla","Actividades pecuarias",4,2022-03-10
"Puebla","San Salvador el Verde","Otras actividades productivas",15.5,2022-03-10
"Puebla","San Nicolás de los Ranchos","Desconocidas",44,2022-03-10
"Puebla","Tlachichuca","Actividades pecuarias",6,2022-03-10
"Puebla","Cuautempan","Desconocidas",1,2022-03-10
"Puebla","San Pedro Cholula","Actividades pecuarias",19,2022-03-10
"Puebla","Tianguismanalco","Otras actividades productivas",40,2022-03-11
"Puebla","Lafragua","Actividades pecuarias",15,2022-03-11
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",17,2022-03-11
"Puebla","Ixtacamaxtitlán","Actividades pecuarias",1.5,2022-03-11
"Puebla","Tianguismanalco","Actividades pecuarias",2,2022-03-11
"Puebla","Aljojuca","Actividades agrícolas",7,2022-03-11
"Puebla","Amozoc","Actividades ilícitas",13.5,2022-03-11
"Puebla","Chilchotla","Actividades pecuarias",10,2022-03-12
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",7,2022-02-24
"Puebla","Soltepec","Actividades agrícolas",21,2022-03-02
"Puebla","Tlahuapan","Residuos de aprovechamiento forestal",3,2022-03-03
"Puebla","Libres","Actividades ilícitas",1.5,2022-02-17
"Puebla","Tlachichuca","Actividades pecuarias",2,2022-02-21
"Puebla","San Pedro Cholula","Actividades pecuarias",1,2022-02-24
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",3,2022-02-24
"Puebla","Tepatlaxco de Hidalgo","Actividades ilícitas",1,2022-03-01
"Puebla","San Felipe Teotlalcingo","Actividades pecuarias",2,2022-03-02
"Puebla","Tepeyahualco","Actividades agrícolas",5,2022-03-02
"Puebla","Tlachichuca","Desconocidas",2,2022-03-02
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",7,2022-03-03
"Puebla","Tepanco de López","Actividades pecuarias",1,2022-03-03
"Puebla","Aquixtla","Residuos de aprovechamiento forestal",2,2022-03-04
"Puebla","Soltepec","Actividades ilícitas",3.5,2022-03-05
"Puebla","Chilchotla","Desconocidas",1.5,2022-03-11
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",16,2022-03-14
"Puebla","Atlixco","Actividades ilícitas",6,2022-03-14
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",1,2022-03-14
"Puebla","Jolalpan","Actividades ilícitas",120.5,2022-03-15
"Puebla","Tlachichuca","Residuos de aprovechamiento forestal",8,2022-03-16
"Puebla","Tulcingo","Actividades pecuarias",5,2022-03-20
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",78,2022-03-20
"Puebla","San Nicolás de los Ranchos","Cazadores",19.5,2022-03-20
"Puebla","Tochimilco","Actividades ilícitas",4,2022-03-22
"Puebla","Atlixco","Actividades ilícitas",15,2022-03-22
"Puebla","Cuetzalan del Progreso","Actividades agrícolas",2,2022-03-22
"Puebla","Amozoc","Actividades ilícitas",13,2022-03-22
"Puebla","Tlahuapan","Actividades ilícitas",2.5,2022-03-24
"Puebla","Zautla","Actividades agrícolas",15,2022-03-22
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",12,2022-03-22
"Puebla","Guadalupe Victoria","Actividades agrícolas",2.5,2022-03-23
"Puebla","Tianguismanalco","Actividades ilícitas",9,2022-03-24
"Puebla","Tianguismanalco","Residuos de aprovechamiento forestal",46,2022-03-25
"Puebla","Chignautla","Actividades ilícitas",9.5,2022-03-25
"Puebla","Amozoc","Actividades ilícitas",5,2022-03-25
"Puebla","San Nicolás de los Ranchos","Actividades ilícitas",15,2022-03-26
